,latitude,longitude,possible_illegal,room_type
32255,40.7847701158,-73.9488267594,False,Entire home/apt
32257,40.7610155418,-73.9612352013,False,Private room
32261,40.7707092143,-73.9670765968,False,Shared room
32263,40.7669291931,-73.9591070927,False,Entire home/apt
32264,40.779641552,-73.9547442953,False,Entire home/apt
32266,40.7706472794,-73.9520523596,False,Private room
32273,40.7611418103,-73.9614710994,True,Entire home/apt
32275,40.7693128334,-73.9672629427,True,Entire home/apt
32276,40.7789660222,-73.9550111288,True,Private room
32280,40.7787188552,-73.9568952239,True,Entire home/apt
32281,40.770236962,-73.9536911084,False,Entire home/apt
32286,40.7646179093,-73.9607179078,True,Entire home/apt
32290,40.7795613192,-73.9498449764,False,Entire home/apt
32291,40.7863612365,-73.9521384262,True,Private room
32292,40.762984027,-73.9587840302,False,Entire home/apt
32293,40.7765862262,-73.9506825396,False,Entire home/apt
32298,40.7822975815,-73.9562759117,False,Entire home/apt
32299,40.7671854746,-73.9546095774,True,Entire home/apt
32300,40.7713785502,-73.9471655642,False,Entire home/apt
32301,40.7792121822,-73.9488856586,False,Entire home/apt
32304,40.7680529189,-73.9542427854,False,Private room
32306,40.7747105317,-73.9557398077,False,Entire home/apt
32317,40.7712744239,-73.9510783285,True,Entire home/apt
32320,40.7751753098,-73.9561810447,False,Entire home/apt
32321,40.7696594871,-73.9531883152,False,Entire home/apt
32324,40.7677247198,-73.9679748547,True,Entire home/apt
32325,40.7836822637,-73.947344988,False,Private room
32329,40.7665633191,-73.9679609166,True,Entire home/apt
32334,40.773439155,-73.9485267103,True,Entire home/apt
32336,40.7755377849,-73.9514109295,True,Entire home/apt
32342,40.7724152117,-73.9621191824,False,Entire home/apt
32343,40.7749873161,-73.9487461377,False,Entire home/apt
32344,40.7644937503,-73.9603321128,True,Entire home/apt
32348,40.7826829186,-73.9458610301,False,Private room
32349,40.7722651617,-73.9496778921,False,Entire home/apt
32351,40.7828599795,-73.9512834898,False,Private room
32352,40.7616931049,-73.9656610749,False,Entire home/apt
32353,40.7743429761,-73.9490998416,True,Entire home/apt
32359,40.775486906,-73.9519557622,False,Private room
32362,40.7835382182,-73.9469879389,False,Private room
32363,40.7709780035,-73.95033861,False,Entire home/apt
32366,40.7750022547,-73.9507104103,False,Entire home/apt
32368,40.7655485594,-73.9579122829,True,Entire home/apt
32370,40.7671050419,-73.955717415,False,Private room
32371,40.7651992059,-73.9645404649,True,Entire home/apt
32373,40.7689298438,-73.9596682111,True,Entire home/apt
32377,40.7735555246,-73.9565230362,False,Entire home/apt
32378,40.7828895788,-73.954903806,False,Private room
32380,40.7715056434,-73.9545908727,False,Private room
32382,40.7771587167,-73.9477878952,False,Entire home/apt
32384,40.780491449,-73.9490122683,False,Entire home/apt
32388,40.7719408767,-73.9617238494,False,Entire home/apt
32390,40.7628843146,-73.9608368819,False,Entire home/apt
32397,40.7641078939,-73.9574589195,True,Entire home/apt
32400,40.7787714819,-73.9482414342,False,Private room
32403,40.7643517384,-73.9688433655,True,Entire home/apt
32406,40.7624923715,-73.9605442851,True,Entire home/apt
32410,40.7834939742,-73.9494374622,False,Private room
32413,40.7688527571,-73.9546851969,False,Entire home/apt
32414,40.7603956633,-73.9602889856,False,Entire home/apt
32418,40.7760985187,-73.9526499484,True,Entire home/apt
32419,40.7745516242,-73.9498206768,False,Entire home/apt
32423,40.7739449344,-73.9476794,False,Entire home/apt
32427,40.7751977991,-73.9527238144,False,Entire home/apt
32430,40.7745948431,-73.9475956308,True,Private room
32436,40.7761284621,-73.9462021698,False,Entire home/apt
32437,40.783212433,-73.9504290556,True,Private room
32439,40.7720686813,-73.9541379211,False,Entire home/apt
32442,40.7632446694,-73.9625060315,False,Private room
32444,40.7813890853,-73.9526100214,False,Shared room
32445,40.7617037181,-73.9631857599,False,Entire home/apt
32446,40.7795081422,-73.9486877867,False,Entire home/apt
32447,40.770955318,-73.9527425967,False,Private room
32451,40.7729209291,-73.9501468025,False,Private room
32452,40.7656698046,-73.9614644086,False,Entire home/apt
32455,40.7664930881,-73.964534821,False,Entire home/apt
32459,40.7761753691,-73.9562710277,True,Private room
32463,40.7709441452,-73.9600030105,False,Private room
32464,40.7819310464,-73.949833001,False,Entire home/apt
32468,40.7833465696,-73.9519958543,False,Private room
32475,40.768943409,-73.9581005105,True,Entire home/apt
32478,40.7611180269,-73.9588768962,True,Shared room
32481,40.7706531739,-73.954947139,False,Entire home/apt
32484,40.7695973115,-73.9519760116,False,Private room
32485,40.776314942,-73.9528858307,False,Entire home/apt
32486,40.7673106033,-73.9502781876,False,Entire home/apt
32489,40.7675087519,-73.9630934262,True,Entire home/apt
32491,40.7698505238,-73.958150553,False,Entire home/apt
32496,40.7787477927,-73.9498270058,False,Shared room
32497,40.769990586,-73.9476950423,False,Private room
32500,40.775937923,-73.9513795523,False,Entire home/apt
32510,40.7737951567,-73.9498073951,True,Private room
32512,40.7657407083,-73.9587523997,False,Private room
32515,40.7687916398,-73.9539841123,False,Private room
32518,40.7754773785,-73.9462144852,False,Entire home/apt
32519,40.7849869329,-73.9500753867,False,Private room
32528,40.7725912852,-73.9564674851,False,Entire home/apt
32529,40.7739912287,-73.9510061797,False,Entire home/apt
32533,40.7635759801,-73.9646396564,True,Entire home/apt
32534,40.7740691205,-73.9523793458,True,Entire home/apt
32537,40.7756828367,-73.9528342801,False,Private room
32547,40.7735677272,-73.9472858541,False,Entire home/apt
32549,40.7751338997,-73.9489949332,False,Entire home/apt
32551,40.776866215,-73.9489729541,False,Entire home/apt
32552,40.767491307,-73.9553279869,True,Private room
32561,40.7716726415,-73.9600620227,True,Entire home/apt
32565,40.7756357223,-73.9533027222,False,Private room
32568,40.7775489339,-73.9476806177,False,Entire home/apt
32577,40.7725839721,-73.9521330398,False,Entire home/apt
32579,40.7642460236,-73.9681144743,False,Entire home/apt
32583,40.7671746753,-73.9553235455,True,Private room
32587,40.7822198474,-73.9479068611,False,Entire home/apt
32589,40.7836000824,-73.9509334482,False,Entire home/apt
32590,40.7768809057,-73.9617680893,True,Private room
32595,40.7659615322,-73.9515000714,False,Entire home/apt
32597,40.7821733181,-73.9474625223,False,Private room
32598,40.7753215551,-73.9599029106,False,Entire home/apt
32599,40.7814517534,-73.9558819937,False,Entire home/apt
32601,40.7812825646,-73.955272427,False,Entire home/apt
32603,40.7818945184,-73.9504158974,False,Entire home/apt
32604,40.7757989305,-73.9488147695,True,Entire home/apt
32605,40.765896746,-73.9661135637,False,Entire home/apt
32616,40.7606688939,-73.9601987681,False,Entire home/apt
32620,40.7841679853,-73.9477018493,True,Entire home/apt
32623,40.7749459626,-73.9546371455,True,Entire home/apt
32626,40.7609585096,-73.9596397682,False,Entire home/apt
32629,40.7745885948,-73.9514886178,False,Private room
32631,40.7626205652,-73.9609604261,False,Private room
32635,40.7777213531,-73.950140912,False,Entire home/apt
32638,40.7692140403,-73.9584055173,False,Private room
32640,40.7667529185,-73.9514369381,False,Private room
32642,40.7744203352,-73.9530698789,False,Entire home/apt
32643,40.7628280995,-73.9667178947,False,Entire home/apt
32645,40.7671697859,-73.9531660562,False,Entire home/apt
32647,40.7808690395,-73.9503875854,False,Private room
32652,40.7812316239,-73.9516592071,True,Entire home/apt
32661,40.7614141418,-73.9627285125,True,Private room
32664,40.7842837501,-73.9487228694,False,Private room
32670,40.7708716135,-73.9593456485,False,Entire home/apt
32679,40.7801349091,-73.9508191853,False,Entire home/apt
32680,40.7794764287,-73.9467264031,True,Entire home/apt
32683,40.7851857844,-73.9502617807,True,Entire home/apt
32685,40.7830144068,-73.9508501347,True,Entire home/apt
32686,40.7789054218,-73.945330379,False,Private room
32689,40.7696504946,-73.9649478271,False,Entire home/apt
32694,40.7683354664,-73.9539562481,False,Entire home/apt
32698,40.7781471169,-73.9585940317,False,Private room
32700,40.7698108825,-73.9581221352,True,Entire home/apt
32702,40.7683419943,-73.9533368126,True,Private room
32703,40.7701353449,-73.9622197888,False,Entire home/apt
32708,40.7672689534,-73.9583852813,True,Entire home/apt
32714,40.7623508971,-73.9620266874,False,Entire home/apt
32716,40.7768840313,-73.9468744295,False,Entire home/apt
32717,40.7796407907,-73.9456836096,False,Entire home/apt
32718,40.7773874606,-73.9529251004,False,Entire home/apt
32721,40.7742379116,-73.9483863112,False,Entire home/apt
32725,40.7706184499,-73.9519865861,False,Private room
32730,40.7708934477,-73.9478773613,False,Entire home/apt
32732,40.7804971411,-73.9490307016,False,Entire home/apt
32736,40.7827953022,-73.954334257,False,Entire home/apt
32738,40.7680965989,-73.9601822457,False,Private room
32740,40.7759501283,-73.9557263244,True,Private room
32742,40.7864994964,-73.9548171732,False,Entire home/apt
32745,40.7671609854,-73.963664459,False,Entire home/apt
32747,40.7685981218,-73.9530668245,False,Shared room
32748,40.7632876516,-73.9582720953,False,Entire home/apt
32751,40.7761794329,-73.9514837348,False,Private room
32754,40.7653311871,-73.961626722,False,Entire home/apt
32757,40.7798968791,-73.9481713923,False,Private room
32758,40.7737206934,-73.9480280874,False,Private room
32760,40.7738204139,-73.9508808325,False,Entire home/apt
32762,40.7694072036,-73.9504975886,False,Entire home/apt
32763,40.7640307126,-73.963858915,False,Entire home/apt
32765,40.7705384821,-73.9547577769,False,Private room
32766,40.7830599035,-73.9489595756,False,Private room
32770,40.7623646157,-73.9582721804,False,Entire home/apt
32771,40.7834334512,-73.9476370627,False,Private room
32773,40.7616896646,-73.956822657,True,Entire home/apt
32778,40.7751440464,-73.9540683667,False,Entire home/apt
32779,40.7806085924,-73.949802491,False,Entire home/apt
32782,40.7809635187,-73.9474985221,False,Entire home/apt
32784,40.7612835447,-73.964630578,False,Entire home/apt
32786,40.7839561689,-73.9521846072,False,Private room
32787,40.7618930874,-73.9629763126,False,Private room
32788,40.7603972933,-73.9625680783,False,Entire home/apt
32789,40.7725289745,-73.9578902886,False,Entire home/apt
32790,40.7823372517,-73.9490707334,True,Private room
32792,40.7743575863,-73.9514839141,False,Entire home/apt
32794,40.7794427624,-73.9457701134,False,Private room
32798,40.7621207718,-73.9611715417,False,Entire home/apt
32799,40.7746244558,-73.9564603987,False,Private room
32802,40.7653515071,-73.9651928365,False,Entire home/apt
32803,40.7778944541,-73.9573088791,True,Private room
32806,40.778497929,-73.9482577911,True,Entire home/apt
32807,40.7691988071,-73.9675364232,False,Entire home/apt
32811,40.7670292947,-73.9541344058,True,Entire home/apt
32813,40.7670955403,-73.9696786503,False,Entire home/apt
32815,40.7731583226,-73.957683231,True,Private room
32819,40.7779003344,-73.9524586342,True,Private room
32821,40.7722617056,-73.9589455621,False,Entire home/apt
32825,40.7817454407,-73.9532449443,True,Entire home/apt
32826,40.7717252938,-73.9493098667,False,Entire home/apt
32829,40.78235274,-73.9505826443,False,Private room
32830,40.7757391717,-73.9523961496,False,Entire home/apt
32832,40.7705808367,-73.9507614513,False,Entire home/apt
32835,40.7794299777,-73.9520750439,False,Private room
32837,40.7668377261,-73.9540120247,False,Entire home/apt
32839,40.7669056663,-73.9535048247,False,Private room
32840,40.7719360335,-73.9604169153,False,Entire home/apt
32841,40.7686365237,-73.9553713853,False,Private room
32850,40.7744015509,-73.9557811468,True,Entire home/apt
32856,40.7793583181,-73.9518774499,False,Entire home/apt
32859,40.769347386,-73.9538144501,False,Entire home/apt
32860,40.7764195587,-73.9559434288,False,Shared room
32862,40.7722531177,-73.9544326967,False,Private room
32863,40.7753940212,-73.9601932181,True,Entire home/apt
32865,40.7622466379,-73.9618160951,True,Entire home/apt
32868,40.7698745664,-73.9622563471,False,Entire home/apt
32869,40.7744375413,-73.9590767999,False,Entire home/apt
32872,40.7677337828,-73.954558341,False,Entire home/apt
32876,40.7618050023,-73.9612651247,False,Entire home/apt
32877,40.7711759353,-73.9526984724,True,Private room
32880,40.7833063755,-73.9548310482,False,Private room
32881,40.7762210694,-73.9522486793,False,Entire home/apt
32883,40.75984914,-73.9611442564,False,Private room
32888,40.7814659366,-73.9528741833,False,Shared room
32889,40.7618881789,-73.9603403682,False,Entire home/apt
32891,40.7862624656,-73.9564559974,False,Private room
32892,40.7617822309,-73.9671316752,False,Entire home/apt
32895,40.7691494632,-73.9551263554,False,Private room
32900,40.7793812701,-73.9487413981,False,Entire home/apt
32907,40.7701835195,-73.949882681,False,Entire home/apt
32910,40.7612301783,-73.9641959851,False,Entire home/apt
32912,40.7751632567,-73.9554601469,True,Private room
32914,40.7746547086,-73.9515824881,False,Entire home/apt
32918,40.7805751072,-73.9511169186,True,Entire home/apt
32921,40.7748435259,-73.9542727657,False,Private room
32922,40.7799258482,-73.9493945684,False,Private room
32923,40.776710414,-73.9531419075,False,Entire home/apt
32926,40.7617340982,-73.9618299589,True,Entire home/apt
32928,40.7605053867,-73.9608253074,True,Entire home/apt
32929,40.7665970228,-73.9590270978,False,Entire home/apt
32930,40.7624444232,-73.9621471464,False,Entire home/apt
32931,40.7790717272,-73.952110711,True,Entire home/apt
32932,40.7745623076,-73.9532316249,True,Entire home/apt
32933,40.7787912295,-73.9533934026,False,Private room
32940,40.7771107384,-73.9527045811,True,Entire home/apt
32942,40.7625343767,-73.9646555037,False,Entire home/apt
32945,40.7825266238,-73.9457912669,False,Entire home/apt
32947,40.7682682842,-73.9547954457,False,Entire home/apt
32950,40.7708160674,-73.9505207132,True,Entire home/apt
32952,40.7688398765,-73.9582592993,False,Entire home/apt
32953,40.767443763,-73.9611785111,True,Entire home/apt
32955,40.7690018693,-73.954101584,False,Entire home/apt
32961,40.764402162,-73.9693012402,False,Entire home/apt
32963,40.7635774257,-73.9589499777,False,Entire home/apt
32966,40.7834286339,-73.9513334462,False,Entire home/apt
32968,40.772510177,-73.9476042952,False,Private room
32969,40.7809194232,-73.9516186045,True,Entire home/apt
32975,40.7727548688,-73.9596478874,False,Entire home/apt
32980,40.783384732,-73.9500825646,False,Entire home/apt
32988,40.7717052429,-73.9504198537,True,Private room
32993,40.7729064026,-73.9517616627,False,Entire home/apt
32996,40.7716192806,-73.9580837172,False,Entire home/apt
32999,40.7795979579,-73.9480584666,False,Entire home/apt
33000,40.781650986,-73.9482546235,False,Entire home/apt
33006,40.7846193227,-73.9570709888,False,Entire home/apt
33011,40.7789352756,-73.9495989416,True,Entire home/apt
33013,40.7797780546,-73.9551048138,False,Private room
33014,40.762354898,-73.9600532016,False,Entire home/apt
33018,40.7799329028,-73.9487905634,True,Private room
33027,40.7835387192,-73.9520068105,True,Entire home/apt
33031,40.7787806291,-73.9449083344,False,Entire home/apt
33033,40.7850941139,-73.9518199475,False,Entire home/apt
33034,40.7786491081,-73.9485840701,False,Entire home/apt
33037,40.7778712914,-73.9510365549,False,Entire home/apt
33043,40.7825459054,-73.9530376681,True,Private room
